Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-11-25 00:00:00;15483,187000000002;-3,3330000000000002;-2;0;-1965;17453,52;1609;1143;0;0;0;604;0;0;0;1886,3699999999999;1363,4590000000001;0;35,637999999999998;43,643999999999998
2022-11-25 01:00:00;15365,847000000002;-3,3330000000000002;-2;0;-2147;17518,18;1610;1123;0;0;0;605;0;0;0;1872,2180000000001;1293,432;0;35,595999999999997;44,258000000000003
2022-11-25 02:00:00;15543,894;-3,4660000000000002;-2;0;-1983;17532,360000000001;1610;1128;0;0;0;605;0;0;0;1793,5409999999999;1074,6790000000001;0;35,551000000000002;44,094000000000001
2022-11-25 03:00:00;15725,214;-3,4660000000000002;-2;0;-1841;17571,68;1610;1130;0;0;0;604;0;0;0;1898,261;986,40300000000002;0;35,292000000000002;21,504000000000001
2022-11-25 04:00:00;16932,844000000001;-3,4660000000000002;-2;0;-931;17869,310000000001;1610;1156;0;0;0;604;0;0;0;1866,037;907,846;0;38,761000000000003;18,867000000000001
2022-11-25 05:00:00;17997,683999999997;-1,8660000000000001;-2;0;-28;18029,549999999999;1610;1177;244;0;0;605;1047;0;0;1586,704;892,92600000000004;45,871000000000002;156,51900000000001;18,936
2022-11-25 06:00:00;18051,147000000001;-1,7330000000000001;-2;0;-23;18077,880000000001;1610;1196;415,5;0;0;604;1353;-0,49199999999999999;0;1936,492;810,76800000000003;509,41800000000001;224,863;34,661999999999999
2022-11-25 07:00:00;18144,850000000002;-1,6000000000000001;-2;0;-24;18172,450000000001;1610;1221;354,5;0;0;604;1068;0;0;2013,6379999999999;722,06700000000001;1175,76;361,41500000000002;23,103999999999999
2022-11-25 08:00:00;18281,170000000002;-1,6000000000000001;-2;0;-23;18307,77;1610;1188;412;0;0;604;1089;0;0;1943,701;687,21500000000003;1535,0319999999999;500,21699999999998;20,295999999999999
2022-11-25 09:00:00;18317,960000000003;-1,6000000000000001;-2;0;-26;18347,560000000001;1610;1153;431,5;0;0;604;846;0;0;1842;625,69899999999996;1719,3050000000001;504,86000000000001;20,638999999999999
2022-11-25 10:00:00;18229,220000000001;-1,6000000000000001;-2;0;-28;18260,82;1610;1136;428,5;0;0;604;727;0;0;1913,2329999999999;587,82000000000005;1862,729;503,14600000000002;19,771999999999998
2022-11-25 11:00:00;17980,746999999999;-1,7330000000000001;-2;0;-16;18000,48;1611;1114;501,44;0;0;603;666;0;0;2013,674;626,12900000000002;1903,183;504,44200000000001;19,585999999999999
2022-11-25 12:00:00;17536,800000000003;-1,6000000000000001;-2;0;-13;17553,400000000001;1611;1144;801,88;0;8,5000000000000006E-2;361;705;0;0;1979,327;688,596;1871,327;504,69400000000002;20,242999999999999
2022-11-25 13:00:00;17459,776999999998;-1,7330000000000001;-2;0;-25;17488,509999999998;1611;1151;705,77999999999997;0;0;361;619;0;0;1945,9760000000001;823,95299999999997;1834,172;504,19499999999999;20,443000000000001
2022-11-25 14:00:00;17470,400000000001;-1,6000000000000001;-2;0;-18;17492;1611;1179;472,68000000000001;0;0;361;877;0;0;1799,607;988,23599999999999;1773,1099999999999;502,81299999999999;20,956
2022-11-25 15:00:00;17585,037;-1,7330000000000001;-2;0;-20;17608,77;1611;1203;530,20000000000005;0;0;361;742;0;0;1709,0340000000001;1234,9870000000001;1575,9400000000001;503,81700000000001;21,196999999999999
2022-11-25 16:00:00;18121,290000000001;-1,6000000000000001;-2;0;-32;18156,889999999999;1610;1234;529,86000000000001;0;0;358;334;0;0;1840,8109999999999;1485,3489999999999;1264,3119999999999;500,39800000000002;34,774000000000001
2022-11-25 17:00:00;18345,690000000002;-1,6000000000000001;-2;0;-40;18389,290000000001;1611;1226;465,57999999999998;0;0;355;51;0;0;1959,248;1659,4190000000001;789,05200000000002;488,096;37,116
2022-11-25 18:00:00;18633,107;-1,7330000000000001;-2;0;-155;18791,84;1612;1172;451,31999999999999;0;0;600;154;235;0;2070,6019999999999;1736,0160000000001;194,88900000000001;444,70499999999998;36,859000000000002
2022-11-25 19:00:00;18934,217000000001;-1,7330000000000001;-2;0;-23;18960,950000000001;1613;1113;577,74000000000001;0;0;600;597;235;0;1957,2080000000001;1724,883;2,8300000000000001;382,01600000000002;37,569000000000003
2022-11-25 20:00:00;18796,201000000001;-2,7989999999999999;-2;0;-24;18825;1614;1146;98,659999999999997;0;0;602;590;0;0;1737,711;1715,95;0;389,79000000000002;39,110999999999997
2022-11-25 21:00:00;18091,024000000001;-3,4660000000000002;-2;0;-461;18557,490000000002;1614;1116;0;0;0;601;59;0;0;0;1675,8900000000001;0;385,66199999999998;41,296999999999997
2022-11-25 22:00:00;17419,017;-3,3330000000000002;-2;0;-1269;18693,349999999999;1613;1063;0;0;0;605;0;0;0;0;1620,8050000000001;0;119,253;42,536999999999999
2022-11-25 23:00:00;16335,358;-3,3330000000000002;-2;0;-2057;18397,690999999999;1613;1076;0;0;0;603;0;0;0;0;1577,973;0;79,872;41,088999999999999
