Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-01-05 23:00:00;13653,800999999999;-3,1989999999999998;-2;0;-1671;15330;922;1256;477;0;166,77799999999999;604;0;0;0;1782,3430000000001;1826,356;0;39,006;45,722000000000001
2023-01-05 02:00:00;14697,800999999999;-3,1989999999999998;-2;0;-1393;16096;921;1308;0;0;0;605;198;0;0;1467,761;1217,085;0;39,909999999999997;46,481000000000002
2023-01-05 03:00:00;14840,534;-3,4660000000000002;-2;0;-1385;16231;921;1323;0;0;0;605;0;0;0;1320,202;1134,3989999999999;0;39,945999999999998;46,366999999999997
2023-01-05 04:00:00;15504,666999999999;-3,3330000000000002;-2;0;-797;16307;921;1336;0;0;0;606;0;0;0;1375,6020000000001;1104,8430000000001;0;20,198;45,835999999999999
2023-01-05 05:00:00;16106,667000000001;-3,3330000000000002;-2;0;-395;16507;921;1352;0;0;0;604;0;0;0;1475,6210000000001;1162,758;6,1989999999999998;70,144000000000005;45,692
2023-01-05 06:00:00;16426,534;-3,4660000000000002;-2;0;-150;16582;921;1393;0;0;0;600;133;0;0;1371,287;1238,9860000000001;321,08699999999999;173,024;46,695999999999998
2023-01-05 07:00:00;16531,534;-3,4660000000000002;-2;0;-328;16865;921;1408;0;0;0;604;0;0;0;1698,7529999999999;1290,7760000000001;967,572;233,05600000000001;42,612000000000002
2023-01-05 08:00:00;16446,667000000001;-3,3330000000000002;-2;0;-28;16480;921;1433;0;0;18,105;605;722;0;0;2011,6790000000001;1360,1279999999999;1405,299;451,649;30,393000000000001
2023-01-05 09:00:00;16552,534;-3,4660000000000002;-2;0;-40;16598;921;1411;0;0;160,04499999999999;603;295;0;0;1868,0250000000001;1411,289;1607,9749999999999;490,82100000000003;44,427
2023-01-05 10:00:00;16733,534;-3,4660000000000002;-2;0;-36;16775;921;1409;0;0;164,49799999999999;605;253;0;0;2130,1280000000002;1410,3900000000001;1707,4100000000001;479,452;46,238
2023-01-05 11:00:00;16498,800999999999;-3,1989999999999998;-2;0;-36;16540;921;1415;48;0;164,137;604;244;0;0;2067,451;1404,6020000000001;1710,423;451,51100000000002;46,826000000000001
2023-01-05 12:00:00;16247,666999999999;-3,3330000000000002;-2;0;-30;16283;921;1416;0;0;164,87200000000001;605;597;0;0;1802,9459999999999;1588,681;1615,579;436,04700000000003;46,755000000000003
2023-01-05 13:00:00;16248,666999999999;-3,3330000000000002;-2;0;-26;16280;921;1417;0;0;166,95599999999999;604;765;0;0;1858,0329999999999;1669,6030000000001;1582,2929999999999;449,20999999999998;46,723999999999997
2023-01-05 14:00:00;16334,800999999999;-3,1989999999999998;-2;0;-26;16366;921;1439;92;0;166,82400000000001;605;859;0;0;1903,4300000000001;1651,519;1541,3989999999999;421,17099999999999;47,075000000000003
2023-01-05 15:00:00;16377,667000000001;-3,3330000000000002;-2;0;-28;16411;921;1416;268;0;166,346;604;765;0;0;1683,9110000000001;1824,0619999999999;1345,5609999999999;411,005;47,686
2023-01-05 16:00:00;16608,534;-3,4660000000000002;-2;0;-36;16650;921;1410;255;0;166,46100000000001;603;434;0;0;1238,3199999999999;1744,655;1089,4649999999999;418,13200000000001;47,844000000000001
2023-01-05 17:00:00;16034,800999999999;-3,1989999999999998;-2;0;-27;16067;921;1439;383;0;166,63;604;1027;0;0;1332,827;1732,873;869,31799999999998;457,18400000000003;47,768999999999998
2023-01-05 18:00:00;16055,534;-3,4660000000000002;-2;0;-28;16089;921;1362;519;0;165,81899999999999;603;836;233;0;1092,268;1911,1780000000001;365,71800000000002;446,10399999999998;46,323
